Ncoders,who,when,what,observations,ground_truth,distance,CVR,Kalpha
6,9100,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 6}]","{'situation': 'MildlyInjuredPeople', 'object': 'Family'}",0,1,1
12,1401,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 12}]",,0,1,1
18,977,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 18}]",,0,1,1
24,3926,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 24}]",,0,1,1
30,4764,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 30}]",,0,1,1
36,5365,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 36}]",,0,1,1
42,5976,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 42}]",,0,1,1
48,6204,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 48}]",,0,1,1
54,7217,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 54}]",,0,1,1
60,2368,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 60}]",,0,1,1
66,2716,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 66}]",,0,1,1
72,3064,0,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 72}]",,0,1,1
78,9687,10,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 78}]",,0,1,1
84,3275,9,0,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 84}]",,0,1,1
90,7289,10,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 84}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,1,1,0.75
96,7562,29,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 90}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.764
102,3693,37,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 96}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.777
117,19,55,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 111}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.805
123,1543,44,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 117}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.814
129,6747,49,1,"[{'situation': 'MildlyInjuredPeople', 'object': 'Family', 'coders': 123}, {'situation': 'InjuredPeople', 'object': 'Family', 'coders': 6}]",,0,1,0.822
