id,dir_obs_id,observer,a1,a2,sender,where,when,sent_at_loop,sent_where
1,1,1519,1519,3891,79,3791792654,0,9,921904503
2,1,1519,4359,3891,79,3791792654,0,9,921904503
3,1,1519,1519,4359,79,3791792655,0,9,921904503
4,1,1519,9082,3891,79,3791792654,0,9,921904503
5,1,1519,1519,9082,79,3791792655,0,9,921904503
6,1,1519,4359,9082,79,3791792655,0,9,921904503
7,1,1519,3891,79,79,921904503,9,9,921904503
8,1,1519,3964,79,79,921904503,9,9,921904503
9,1,1519,1519,3964,79,3791792654,0,9,921904503
10,1,1519,3891,3964,79,3791792654,0,9,921904503
11,1,1519,4359,3964,79,3791792654,0,9,921904503
12,1,1519,9082,3964,79,3791792654,0,9,921904503
13,2,4359,4359,1519,79,3791792655,0,9,921904503
14,2,4359,1519,3891,79,3791792654,0,9,921904503
15,2,4359,4359,3891,79,3791792654,0,9,921904503
16,2,4359,9082,3891,79,3791792654,0,9,921904503
17,2,4359,1519,9082,79,3791792655,0,9,921904503
18,2,4359,4359,9082,79,3791792655,0,9,921904503
19,2,4359,3891,79,79,921904503,9,9,921904503
20,2,4359,3964,79,79,921904503,9,9,921904503
21,2,4359,1519,3964,79,3791792654,0,9,921904503
22,2,4359,3891,3964,79,3791792654,0,9,921904503
23,2,4359,4359,3964,79,3791792654,0,9,921904503
24,2,4359,9082,3964,79,3791792654,0,9,921904503
25,3,9082,9082,1519,79,3791792655,0,9,921904503
26,3,9082,1519,3891,79,3791792654,0,9,921904503
27,3,9082,4359,3891,79,3791792654,0,9,921904503
28,3,9082,1519,4359,79,3791792655,0,9,921904503
29,3,9082,9082,4359,79,3791792655,0,9,921904503
30,3,9082,9082,3891,79,3791792654,0,9,921904503
31,3,9082,3891,79,79,921904503,9,9,921904503
32,3,9082,3964,79,79,921904503,9,9,921904503
33,3,9082,1519,3964,79,3791792654,0,9,921904503
34,3,9082,3891,3964,79,3791792654,0,9,921904503
35,3,9082,4359,3964,79,3791792654,0,9,921904503
36,3,9082,9082,3964,79,3791792654,0,9,921904503
37,4,2441,2441,5816,21,954626394,0,12,2334305435
38,4,2441,5816,6998,21,2334304892,7,12,2334305435
39,4,2441,6998,21,21,2334305435,12,12,2334305435
40,5,5295,5295,715,91,394138107,3,12,5274091234
41,5,5295,8112,715,91,394138107,3,12,5274091234
42,5,5295,5295,8112,91,394138104,0,12,5274091234
43,5,5295,715,6742,91,394138107,3,12,5274091234
44,5,5295,5295,6742,91,394138107,3,12,5274091234
45,5,5295,8112,6742,91,394138107,3,12,5274091234
46,5,5295,6742,663,91,394138097,6,12,5274091234
47,5,5295,663,5719,91,394138097,6,12,5274091234
48,5,5295,4141,5719,91,394138097,6,12,5274091234
49,5,5295,663,4141,91,394138097,6,12,5274091234
50,5,5295,6742,4141,91,394138097,6,12,5274091234
51,5,5295,6742,5719,91,394138097,6,12,5274091234
52,5,5295,5719,91,91,5274091234,12,12,5274091234
53,5,5295,6811,91,91,5274091234,12,12,5274091234
54,5,5295,663,6811,91,394138097,6,12,5274091234
55,5,5295,4141,6811,91,394138097,6,12,5274091234
56,5,5295,5719,6811,91,394138097,6,12,5274091234
57,5,5295,6742,6811,91,394138097,6,12,5274091234
